,bartscore,number of Unique sentences,chapter-title,source
4479,-3.614155606219643,8,The Merchant of Venice.act 2.scene 6,shmoop
4480,-3.090266098578771,6,The Merchant of Venice.act 2.scene 7,shmoop
4481,-3.2056199523309865,11,The Merchant of Venice.act 2.scene 8,shmoop
4482,-3.672249392459267,8,The Merchant of Venice.act 2.scene 9,shmoop
4483,-3.0197068452835083,11,The Merchant of Venice.act 3.scene 1,shmoop
4484,-2.7724549889564516,8,The Merchant of Venice.act 3.scene 2,shmoop
4485,-2.8740122458514046,5,The Merchant of Venice.act 3.scene 3,shmoop
4486,-3.703042993545532,6,The Merchant of Venice.act 3.scene 4,shmoop
4487,-4.239675378799438,7,The Merchant of Venice.act 3.scene 5,shmoop
4488,-2.630760067526032,17,The Merchant of Venice.act 4.scene 1,shmoop
4489,-2.930816411972046,5,The Merchant of Venice.act 4.scene 2,shmoop
4490,-3.263006906760366,20,The Merchant of Venice.act 5.scene 1,shmoop
4491,-2.84126672744751,10,The Merchant of Venice.act 1.scene 1,cliffnotes
4492,-2.7364852611835184,7,The Merchant of Venice.act 1.scene 2,cliffnotes
4493,-2.5148540505996118,6,The Merchant of Venice.act 1.scene 3,cliffnotes
4494,-3.2294161319732666,4,The Merchant of Venice.act 2.scene 1,cliffnotes
4495,-2.9524147851126537,7,The Merchant of Venice.act 2.scene 2,cliffnotes
4496,-3.0621144771575928,4,The Merchant of Venice.act 2.scene 3,cliffnotes
4497,-3.0988831520080566,3,The Merchant of Venice.act 2.scene 4,cliffnotes
4498,-2.9883616154010477,5,The Merchant of Venice.act 2.scene 5,cliffnotes
4499,-2.8319841027259827,8,The Merchant of Venice.act 2.scene 6,cliffnotes
4500,-3.1111115719142712,8,The Merchant of Venice.act 2.scene 7,cliffnotes
4501,-2.644736331701279,10,The Merchant of Venice.act 2.scene 8,cliffnotes
4502,-2.955394793959225,6,The Merchant of Venice.act 2.scene 9,cliffnotes
4503,-2.9837185389855327,9,The Merchant of Venice.act 3.scene 1,cliffnotes
4504,-2.957365323196758,20,The Merchant of Venice.act 3.scene 2,cliffnotes
4505,-2.7677243777683804,4,The Merchant of Venice.act 3.scene 3,cliffnotes
4506,-3.0490579171614214,4,The Merchant of Venice.act 3.scene 4,cliffnotes
4507,-3.1774367226494684,5,The Merchant of Venice.act 3.scene 5,cliffnotes
4508,-2.9308675337345043,32,The Merchant of Venice.act 4.scene 1,cliffnotes
4509,-2.7445333003997803,7,The Merchant of Venice.act 4.scene 2,cliffnotes
4510,-2.80377602927825,12,The Merchant of Venice.act 5.scene 1,cliffnotes
4511,-3.7240545377135277,5,All's Well That Ends Well.act 1.scene 1,shmoop
4512,-3.436503197017469,1,All's Well That Ends Well.act 2.scene 1,shmoop
4513,-3.699080729484558,1,All's Well That Ends Well.act 3.scene 1,shmoop
4514,-4.374429315328598,2,All's Well That Ends Well.act 4.scene 1,shmoop
4515,-3.816492489406041,1,All's Well That Ends Well.act 5.scene 1,shmoop
4516,-3.232836805857145,5,All's Well That Ends Well.act 1.scene 1,cliffnotes
4517,-3.1463905906677248,7,All's Well That Ends Well.act 2.scene 1,cliffnotes
4518,-3.613222945820201,1,All's Well That Ends Well.act 3.scene 1,cliffnotes
4519,-2.908752739429474,1,All's Well That Ends Well.act 4.scene 1,cliffnotes
4520,-3.2379595756530763,1,All's Well That Ends Well.act 5.scene 1,cliffnotes
4521,-2.966278150677681,3,All's Well That Ends Well.act 1.scene 1,novelguide
4522,-3.2538745403289795,1,All's Well That Ends Well.act 3.scene 1,novelguide
4523,-2.7942750453948975,2,All's Well That Ends Well.act 5.scene 1,novelguide
4524,-3.0603400611877443,3,Major Barbara.act 1,shmoop
4525,-3.1661542631112614,4,Major Barbara.act 2,shmoop
4526,-3.470332757993178,9,Major Barbara.act 3,shmoop
4527,-2.5220992636680606,3,Major Barbara.act 1,cliffnotes
4528,-3.177695671717326,7,Major Barbara.act 2,cliffnotes
4529,-2.887490890920162,14,Major Barbara.act 3,cliffnotes
4530,-2.925070635974407,7,Major Barbara.act 1,sparknotes
4531,-3.207547232911393,2,Major Barbara.act 2,sparknotes
4532,-3.225066578066027,7,Major Barbara.act 3,sparknotes
4533,-3.5419892994862683,18,The Jew of Malta.act 1,gradesaver
4534,-3.11163586027482,5,The Jew of Malta.act 2,gradesaver
4535,-3.172856394837542,9,The Jew of Malta.act 3,gradesaver
4536,-2.9249235147084947,16,The Jew of Malta.act 4,gradesaver
4537,-3.148503597901792,14,The Jew of Malta.act 5,gradesaver
4538,-3.207419991493225,15,The Jew of Malta.act 1,sparknotes
4539,-3.2957155227661135,10,The Jew of Malta.act 2,sparknotes
4540,-3.241324563821157,15,The Jew of Malta.act 3,sparknotes
4541,-2.957832192119799,11,The Jew of Malta.act 4,sparknotes
4542,-2.9338499148686727,10,The Jew of Malta.act 5,sparknotes
4543,-3.166860880036103,14,An Ideal Husband.act i,gradesaver
4544,-3.523680358097471,5,An Ideal Husband.act ii,gradesaver
4545,-3.288872998693715,17,An Ideal Husband.act iii,gradesaver
4546,-2.9990552315345176,16,An Ideal Husband.act iv,gradesaver
4547,-2.5813373750255955,15,An Ideal Husband.act i,sparknotes
4548,-2.6944070229163537,8,An Ideal Husband.act ii,sparknotes
4549,-2.1554775030716606,16,An Ideal Husband.act iii,sparknotes
4550,-2.550853260925838,20,An Ideal Husband.act iv,sparknotes
4551,-2.8484257190458235,7,The Three Musketeers.chapters 13-16,gradesaver
4552,-3.144968240819079,4,The Three Musketeers.chapter 1,shmoop
4553,-3.083307349054437,7,The Three Musketeers.chapter 5,shmoop
4554,-2.360585082661022,6,The Three Musketeers.chapter 1,cliffnotes
4555,-2.5046273469924927,7,The Three Musketeers.chapter 5,cliffnotes
4556,-2.870995227779661,11,The Three Musketeers.chapters 13-16,cliffnotes
4557,-2.6188884576161704,2,Cyrano de Bergerac.act 1.scene 1,cliffnotes
4558,-2.8162982523441316,8,Cyrano de Bergerac.act 1.scene 4,cliffnotes
4559,-2.818610872541155,7,Cyrano de Bergerac.act 3.scene 1,cliffnotes
4560,-2.86820650100708,1,Cyrano de Bergerac.act 3.scene 4,cliffnotes
4561,-3.2769543647766115,4,Cyrano de Bergerac.act 4.scene 1,cliffnotes
4562,-3.0041023890177407,9,Cyrano de Bergerac.act 4.scene 4,cliffnotes
4563,-2.8937241633733115,3,Cyrano de Bergerac.act 4.scene 8,cliffnotes
4564,-3.5083842277526855,2,Cyrano de Bergerac.act 5.scene 1,cliffnotes
4565,-4.877681064605713,1,Cyrano de Bergerac.act 5.scene 4,cliffnotes
4566,-2.6358358412981033,5,Cyrano de Bergerac.act 5.scene 5,cliffnotes
4567,-2.8096430699030557,4,Cyrano de Bergerac.act 5.scene 6,cliffnotes
4568,-3.5443426881517683,1,Cyrano de Bergerac.act 1.scene 1,novelguide
4569,-2.8022428870201113,6,Cyrano de Bergerac.act 1.scene 4,novelguide
4570,-2.823553052815524,5,Cyrano de Bergerac.act 3.scene 1,novelguide
4571,-3.393141508102417,2,Cyrano de Bergerac.act 3.scene 4,novelguide
4572,-3.312585800886154,3,Cyrano de Bergerac.act 4.scene 1,novelguide
4573,-2.876489237735146,6,Cyrano de Bergerac.act 4.scene 4,novelguide
4574,-3.138827860355377,3,Cyrano de Bergerac.act 4.scene 8,novelguide
4575,-2.7002678394317625,2,Cyrano de Bergerac.act 5.scene 1,novelguide
4576,-2.4166440963745117,1,Cyrano de Bergerac.act 5.scene 4,novelguide
4577,-3.0992185407214694,4,Cyrano de Bergerac.act 5.scene 5,novelguide
4578,-3.2570781165903266,3,Cyrano de Bergerac.act 5.scene 6,novelguide
4579,-3.4011398654386222,4,The Winter's Tale.act 4.scene 4,cliffnotes
4580,-3.1191938764908733,11,The Winter's Tale.act 4.scene 4,sparknotes
4581,-2.9659245926400883,4,King Lear.act 1.scene 1,gradesaver
4582,-3.051656154485849,4,King Lear.act 1.scene 2,gradesaver
4583,-3.601205059460231,3,King Lear.act 1.scene 3,gradesaver
4584,-3.0795788790868674,11,King Lear.act 1.scene 4,gradesaver
4585,-3.4421171506245933,2,King Lear.act 1.scene 5,gradesaver
4586,-3.3232674646377562,2,King Lear.act 2.scene 1,gradesaver
4587,-3.212243387278389,4,King Lear.act 2.scene 2,gradesaver
4588,-3.384442508220672,5,King Lear.act 3.scene 1,gradesaver
4589,-3.4815814071231417,3,King Lear.act 3.scene 2,gradesaver
4590,-3.153917890124851,1,King Lear.act 3.scene 3,gradesaver
4591,-3.3813817052280206,4,King Lear.act 3.scene 4,gradesaver
4592,-3.392406715665545,3,King Lear.act 3.scene 5,gradesaver
4593,-3.3057973814010624,3,King Lear.act 3.scene 6,gradesaver
4594,-2.99509348154068,6,King Lear.act 3.scene 7,gradesaver
4595,-3.2448212044579643,2,King Lear.act 4.scene 1,gradesaver
4596,-3.100567557811737,5,King Lear.act 4.scene 2,gradesaver
4597,-3.190749522617885,3,King Lear.act 4.scene 3,gradesaver
4598,-3.4752199769020082,1,King Lear.act 4.scene 4,gradesaver
4599,-3.0371069934633046,2,King Lear.act 4.scene 5,gradesaver
4600,-3.069966433598445,4,King Lear.act 4.scene 7,gradesaver
4601,-3.058043191012214,3,King Lear.act 5.scene 1,gradesaver
4602,-3.2673726876576743,1,King Lear.act 5.scene 2,gradesaver
4603,-2.9990019298067283,10,King Lear.act 5.scene 3,gradesaver
4604,-3.100248386309697,6,King Lear.act 1.scene 1,shmoop
4605,-3.459156479658904,4,King Lear.act 1.scene 2,shmoop
4606,-3.884854018688202,4,King Lear.act 1.scene 3,shmoop
4607,-3.372348387604174,12,King Lear.act 1.scene 4,shmoop
4608,-3.551698715036565,3,King Lear.act 1.scene 5,shmoop
4609,-3.5519484500627256,6,King Lear.act 2.scene 1,shmoop
4610,-3.4543834415349095,5,King Lear.act 2.scene 2,shmoop
4611,-3.7031329699925015,4,King Lear.act 3.scene 1,shmoop
4612,-3.891219094821385,3,King Lear.act 3.scene 2,shmoop
4613,-3.4172919273376463,1,King Lear.act 3.scene 3,shmoop
4614,-3.5286475241184236,5,King Lear.act 3.scene 4,shmoop
4615,-3.505837733745575,2,King Lear.act 3.scene 5,shmoop
4616,-3.5379503695170085,4,King Lear.act 3.scene 6,shmoop
4617,-3.1870265353110527,5,King Lear.act 3.scene 7,shmoop
4618,-3.5455362452401054,2,King Lear.act 4.scene 1,shmoop
4619,-3.3854824741681417,4,King Lear.act 4.scene 2,shmoop
4620,-3.21323250664605,2,King Lear.act 4.scene 3,shmoop
4621,-3.536018818616867,2,King Lear.act 4.scene 4,shmoop
4622,-3.401699818505181,3,King Lear.act 4.scene 5,shmoop
4623,-3.259993203481038,6,King Lear.act 4.scene 7,shmoop
4624,-3.339341604191324,4,King Lear.act 5.scene 1,shmoop
4625,-3.794508348192487,1,King Lear.act 5.scene 2,shmoop
4626,-3.2398364018244914,11,King Lear.act 5.scene 3,shmoop
4627,-2.8782617817322413,4,King Lear.act 1.scene 1,cliffnotes
4628,-2.9605049014091493,2,King Lear.act 1.scene 2,cliffnotes
4629,-3.0758994296193123,4,King Lear.act 1.scene 3,cliffnotes
4630,-3.1761047027327796,9,King Lear.act 1.scene 4,cliffnotes
4631,-3.4930205980936684,2,King Lear.act 1.scene 5,cliffnotes
4632,-3.375174355506897,2,King Lear.act 2.scene 1,cliffnotes
4633,-3.2826802297071977,3,King Lear.act 2.scene 2,cliffnotes
4634,-3.7776595115661613,1,King Lear.act 3.scene 3,cliffnotes
4635,-3.4936924870808923,2,King Lear.act 3.scene 4,cliffnotes
4636,-3.2849923856556416,6,King Lear.act 3.scene 1,cliffnotes
4637,-3.6687145948410036,3,King Lear.act 3.scene 2,cliffnotes
4638,-3.608501648902893,2,King Lear.act 4.scene 3,cliffnotes
4639,-3.704335764476231,2,King Lear.act 4.scene 4,cliffnotes
4640,-3.3551362832387284,2,King Lear.act 3.scene 5,cliffnotes
4641,-3.1656543374061585,4,King Lear.act 3.scene 6,cliffnotes
4642,-2.9651305950604954,5,King Lear.act 3.scene 7,cliffnotes
4643,-3.2352388552257,2,King Lear.act 4.scene 1,cliffnotes
4644,-2.872848855365407,4,King Lear.act 4.scene 2,cliffnotes
4645,-3.2073452568054193,2,King Lear.act 5.scene 3,cliffnotes
4646,-2.896978104114532,2,King Lear.act 4.scene 5,cliffnotes
4647,-3.088285617828369,2,King Lear.act 4.scene 7,cliffnotes
4648,-3.032565823197365,2,King Lear.act 5.scene 1,cliffnotes
4649,-3.1504849576950074,1,King Lear.act 5.scene 2,cliffnotes
4650,-2.810493468046188,5,King Lear.act 1.scene 1,sparknotes
4651,-3.158919422626495,4,King Lear.act 1.scene 2,sparknotes
4652,-3.2512303988138833,2,King Lear.act 1.scene 3,sparknotes
4653,-3.111863241476171,9,King Lear.act 1.scene 4,sparknotes
4654,-3.393387269973755,1,King Lear.act 1.scene 5,sparknotes
4655,-3.6692601680755614,2,King Lear.act 2.scene 1,sparknotes
4656,-3.245234977282011,2,King Lear.act 2.scene 2,sparknotes
4657,-3.1532678827643394,5,King Lear.act 3.scene 1,sparknotes
4658,-3.528159487247467,3,King Lear.act 3.scene 2,sparknotes
4659,-3.1461938901381057,1,King Lear.act 3.scene 3,sparknotes
4660,-3.41396676748991,5,King Lear.act 3.scene 4,sparknotes
4661,-2.8582493623097736,3,King Lear.act 3.scene 5,sparknotes
4662,-3.164663952589035,3,King Lear.act 3.scene 6,sparknotes
4663,-2.8697642874717717,7,King Lear.act 3.scene 7,sparknotes
4664,-3.358383565478855,2,King Lear.act 4.scene 1,sparknotes
4665,-3.1308719496977955,3,King Lear.act 4.scene 2,sparknotes
4666,-3.22828894342695,3,King Lear.act 4.scene 3,sparknotes
4667,-3.231364280836923,2,King Lear.act 4.scene 4,sparknotes
4668,-2.7844587564468384,2,King Lear.act 4.scene 5,sparknotes
4669,-3.213034379482269,3,King Lear.act 4.scene 7,sparknotes
4670,-2.9886059494579538,4,King Lear.act 5.scene 1,sparknotes
4671,-3.421050992012024,1,King Lear.act 5.scene 2,sparknotes
4672,-3.0866483929753303,8,King Lear.act 5.scene 3,sparknotes
4673,-2.798038191099961,5,King Lear.act 1.scene 1,bookwolf
4674,-3.077193683385849,4,King Lear.act 1.scene 2,bookwolf
4675,-3.2371049523353577,2,King Lear.act 1.scene 3,bookwolf
4676,-3.1243677843700755,7,King Lear.act 1.scene 4,bookwolf
4677,-3.7065004110336304,2,King Lear.act 1.scene 5,bookwolf
4678,-3.3320357183615363,4,King Lear.act 2.scene 1,bookwolf
4679,-3.3011573685540094,4,King Lear.act 2.scene 2,bookwolf
4680,-3.2118788162867227,5,King Lear.act 3.scene 1,bookwolf
4681,-3.9501391124725336,3,King Lear.act 3.scene 2,bookwolf
4682,-3.0884181380271913,1,King Lear.act 3.scene 3,bookwolf
4683,-3.217087875093733,2,King Lear.act 3.scene 4,bookwolf
4684,-3.2439876556396485,2,King Lear.act 3.scene 5,bookwolf
4685,-3.435846262507968,4,King Lear.act 3.scene 6,bookwolf
4686,-2.9568359553813934,4,King Lear.act 3.scene 7,bookwolf
4687,-3.2073417266209923,2,King Lear.act 4.scene 1,bookwolf
4688,-2.8367463924668046,4,King Lear.act 4.scene 2,bookwolf
4689,-3.2132426102956138,3,King Lear.act 4.scene 3,bookwolf
4690,-3.6100535011291504,2,King Lear.act 4.scene 4,bookwolf
4691,-2.7301724767684936,2,King Lear.act 4.scene 5,bookwolf
4692,-3.223302373019132,4,King Lear.act 4.scene 7,bookwolf
4693,-2.994825183428251,3,King Lear.act 5.scene 1,bookwolf
4694,-3.0678910851478576,1,King Lear.act 5.scene 2,bookwolf
4695,-2.9703868519176138,7,King Lear.act 5.scene 3,bookwolf
4696,-2.830601878166199,9,King Lear.act 1.scene 1,novelguide
4697,-3.297480070590973,2,King Lear.act 1.scene 2,novelguide
4698,-3.3490366458892824,2,King Lear.act 1.scene 5,novelguide
4699,-3.648566445437344,4,King Lear.act 2.scene 1,novelguide
4700,-3.115542610486348,5,King Lear.act 2.scene 2,novelguide
4701,-3.711510580778122,1,King Lear.act 3.scene 2,novelguide
4702,-3.1543837904930117,2,King Lear.act 3.scene 3,novelguide
4703,-3.3107234835624695,5,King Lear.act 3.scene 4,novelguide
4704,-3.1152880986531577,1,King Lear.act 3.scene 5,novelguide
4705,-3.2582562486330673,4,King Lear.act 3.scene 6,novelguide
4706,-3.15135530365838,6,King Lear.act 3.scene 7,novelguide
4707,-3.1240097522735595,3,King Lear.act 4.scene 1,novelguide
4708,-2.8728597799936932,3,King Lear.act 4.scene 2,novelguide
4709,-3.296519027437482,2,King Lear.act 4.scene 3,novelguide
4710,-3.089819574356079,1,King Lear.act 4.scene 4,novelguide
4711,-3.3348058700561523,3,King Lear.act 4.scene 5,novelguide
4712,-3.1317770140511647,3,King Lear.act 4.scene 7,novelguide
4713,-2.8661062288284302,4,King Lear.act 5.scene 1,novelguide
4714,-2.845001554489136,1,King Lear.act 5.scene 2,novelguide
4715,-2.960198402404785,11,King Lear.act 5.scene 3,novelguide
4716,-2.914791565675002,7,The Portrait of a Lady.chapters 1-2,gradesaver
4717,-2.955470985174179,7,The Portrait of a Lady.chapters 3-4,gradesaver
4718,-2.7323036453662777,7,The Portrait of a Lady.chapter 5,gradesaver
4719,-3.142826203946714,8,The Portrait of a Lady.chapter 6,gradesaver
4720,-2.5871667450871962,15,The Portrait of a Lady.chapter 7,gradesaver
4721,-2.590605202843161,7,The Portrait of a Lady.chapter 8,gradesaver
4722,-3.002818286418915,10,The Portrait of a Lady.chapter 9,gradesaver
4723,-2.726401377807964,10,The Portrait of a Lady.chapter 10,gradesaver
4724,-2.718213300955923,5,The Portrait of a Lady.chapter 11,gradesaver
4725,-2.3323911886948805,4,The Portrait of a Lady.chapter 12,gradesaver
4726,-2.917785043066198,9,The Portrait of a Lady.chapter 13,gradesaver
4727,-2.7665110859606,4,The Portrait of a Lady.chapter 14,gradesaver
4728,-2.60935838655992,15,The Portrait of a Lady.chapter 22,gradesaver
4729,-2.8470488058196173,11,The Portrait of a Lady.chapter 23,gradesaver
4730,-2.8023364487148466,6,The Portrait of a Lady.chapter 24,gradesaver
4731,-2.5799683809280394,5,The Portrait of a Lady.chapter 25,gradesaver
4732,-2.8964816596772938,16,The Portrait of a Lady.chapter 26,gradesaver
4733,-2.5405446571462296,12,The Portrait of a Lady.chapter 27,gradesaver
4734,-2.596597209572792,10,The Portrait of a Lady.chapter 28,gradesaver
4735,-2.603159340945157,7,The Portrait of a Lady.chapter 29,gradesaver
4736,-2.8666407903035482,7,The Portrait of a Lady.chapter 30,gradesaver
4737,-2.3690621058146157,1,The Portrait of a Lady.chapter 31,gradesaver
4738,-2.840173670223781,7,The Portrait of a Lady.chapter 32,gradesaver
4739,-2.5703643411397934,4,The Portrait of a Lady.chapter 33,gradesaver
4740,-2.80929528615054,9,The Portrait of a Lady.chapter 34,gradesaver
4741,-2.9450414180755615,11,The Portrait of a Lady.chapter 35,gradesaver
4742,-3.041203260421753,11,The Portrait of a Lady.chapter 36,gradesaver
4743,-2.608487514888539,4,The Portrait of a Lady.chapter 37,gradesaver
4744,-2.708929705619812,9,The Portrait of a Lady.chapter 38,gradesaver
4745,-3.0365775028864546,13,The Portrait of a Lady.chapter 39,gradesaver
4746,-2.3201307213824727,6,The Portrait of a Lady.chapter 40,gradesaver
4747,-3.1890598634878793,6,The Portrait of a Lady.chapter 41,gradesaver
4748,-2.9711371310826005,9,The Portrait of a Lady.chapter 42,gradesaver
4749,-2.7281286060810093,6,The Portrait of a Lady.chapter 43,gradesaver
4750,-2.893835935741663,5,The Portrait of a Lady.chapter 44,gradesaver
4751,-2.7264786546046915,10,The Portrait of a Lady.chapter 45,gradesaver
4752,-2.817144989967346,5,The Portrait of a Lady.chapter 46,gradesaver
4753,-2.6810404108120847,11,The Portrait of a Lady.chapter 47,gradesaver
4754,-2.5281390091952156,10,The Portrait of a Lady.chapter 48,gradesaver
4755,-2.97398682902841,8,The Portrait of a Lady.chapter 49,gradesaver
4756,-3.0705463678940483,12,The Portrait of a Lady.chapter 50,gradesaver
4757,-2.6840691102875605,9,The Portrait of a Lady.chapter 51,gradesaver
4758,-2.6922882397969565,10,The Portrait of a Lady.chapter 52,gradesaver
4759,-3.26319150129954,3,The Portrait of a Lady.chapter 53,gradesaver
4760,-3.0058441048576716,7,The Portrait of a Lady.chapter 54,gradesaver
4761,-3.108677326529114,9,The Portrait of a Lady.chapter 55,gradesaver
4762,-2.775096440756762,7,The Portrait of a Lady.chapter 5,shmoop
4763,-2.6778667132059732,4,The Portrait of a Lady.chapter 6,shmoop
4764,-2.871545500225491,17,The Portrait of a Lady.chapter 7,shmoop
4765,-2.59156847851617,6,The Portrait of a Lady.chapter 8,shmoop
4766,-2.8421006153027215,7,The Portrait of a Lady.chapter 9,shmoop
4767,-2.9405131737391152,10,The Portrait of a Lady.chapter 10,shmoop
4768,-2.806111987431844,6,The Portrait of a Lady.chapter 11,shmoop
4769,-2.737965194384257,4,The Portrait of a Lady.chapter 12,shmoop
4770,-2.9667782312945317,8,The Portrait of a Lady.chapter 13,shmoop
4771,-2.7664056083430415,8,The Portrait of a Lady.chapter 14,shmoop
4772,-2.9466222524642944,3,The Portrait of a Lady.chapter 21,shmoop
4773,-2.6375768988631494,13,The Portrait of a Lady.chapter 22,shmoop
4774,-3.11705144405365,9,The Portrait of a Lady.chapter 23,shmoop
4775,-2.7171824634075166,8,The Portrait of a Lady.chapter 24,shmoop
4776,-2.8870554911462882,4,The Portrait of a Lady.chapter 25,shmoop
4777,-2.9112953451963572,13,The Portrait of a Lady.chapter 26,shmoop
4778,-3.0367618072777987,7,The Portrait of a Lady.chapter 27,shmoop
4779,-2.885576751497057,7,The Portrait of a Lady.chapter 28,shmoop
4780,-2.5106210996364724,5,The Portrait of a Lady.chapter 29,shmoop
4781,-2.732438667960789,3,The Portrait of a Lady.chapter 30,shmoop
4782,-3.7032237393515453,5,The Portrait of a Lady.chapter 31,shmoop
4783,-3.1771874692704944,6,The Portrait of a Lady.chapter 32,shmoop
4784,-2.7152895778417587,5,The Portrait of a Lady.chapter 33,shmoop
4785,-2.8657210598821226,10,The Portrait of a Lady.chapter 34,shmoop
4786,-3.040535087386767,6,The Portrait of a Lady.chapter 35,shmoop
